4
2
1
0
0
3
2
0
1
0
0
0
0
0
1
0
7
0
2
0
0
0
1
10
2
0
3
0
3
1
0
8
3
0
1
2
2
68
1
18
0
6
0
4
0
9
0
0
5
0
7
1
1
0
7
0
3
0
2
0
0
7
1
1
9
6
2
2
1
3
1
0
8
13
0
0
2
0
7
52
11
0
24
1
11
4
3
0
3
0
3
1
0
0
7
4
7
0
2
0
0
0
5
0
2
0
7
0
0
7
0
2
1
3
0
22
7
0
4
0
8
1
0
0
22
5
37
0
0
0
0
45
1
0
0
0
1
0
1
0
37
1
4
0
2
1
11
4
115
6
0
0
4
4
1
0
1
37
2
8
1
4
2
4
5
1
3
3
75
0
21
0
0
3
4
0
0
0
5
1
0
3
0
3
0
0
0
0
2
5
3
3
63
2
0
0
0
0
0
28
2
0
9
4
0
2
1
35
0
2
5
0
2
10
1
0
2
0
1
0
0
0
23
1
0
3
2
5
6
13
7
0
1
5
10
1
0
0
2
3
5
1
5
0
3
10
1
5
1
0
522
0
2
22
1
0
1
9
0
4
0
0
2
1
61
1
0
4
1
13
0
50
0
1
2
0
3
0
0
2
8
1
0
8
5
8
0
5
2
4
6
0
1
3
1
0
37
0
1
1
7
7
1
1
0
2
3
13
0
3
4
0
1
1
1
0
1
0
9
2
0
8
11
0
12
4
9
3
6
8
0
0
0
0
0
1
3
19
0
0
9
0
1
0
0
16
6
3
13
0
11
3
114
2
91
3
21
0
0
2
2
4
1
1
0
2
8
0
24
3
0
0
2
0
12
3
0
1
0
1
2
3
0
15
1
0
1
1
1
4
3
0
16
4
0
0
0
0
0
0
0
21
0
0
3
0
1
1
12
2
9
28
7
0
0
2
12
0
0
21
1
1
2
7
5
2
23
14
2
4
0
6
1
3
5
0
4
13
24
0
0
0
4
1
0
0
0
8
7
5
0
1
0
35
22
11
25
12
0
11
4
28
0
1
5
0
2
2
1
19
0
0
9
0
2
4
1
4
0
87
1
0
0
14
0
3
0
1
0
25
0
0
3
83
3
0
0
3
2
117
3
1
16
1
7
6
1
0
4
0
5
0
0
9
0
0
0
0
0
2
1
1
0
2
0
1
0
3
5
0
2
6
0
0
0
2
4
1
1
1
0
0
1
0
1
0
0
4
1
0
20
0
0
0
15
0
0
1
1
1
0
0
5
1
6
0
2
6
0
0
6
9
0
0
2
9
2
0
0
0
31
0
0
0
1
0
1
1
2
1
1
4
2
5
1
0
5
10
0
0
11
5
0
1
2
0
0
1
2
0
0
2
1
0
0
26
2
5
0
0
2
1
1
6
1
0
1
1
0
0
0
1
1
2
4
0
3
4
0
9
2
0
8
5
28
7
9
0
0
2
0
0
0
3
0
4
0
2
12
10
0
7
0
0
1
0
1
1
2
0
0
1
0
0
4
1
7
1
0
3
0
0
1
0
0
0
1
2
23
0
1
0
0
0
0
0
1
2
3
0
6
7
12
0
0
0
9
5
8
3
5
2
13
1
0
0
0
4
1
5
0
1
2
13
1
1
0
3
7
10
0
5
0
13
1
0
0
2
0
0
0
52
1
3
0
1
24
7
7
22
0
5
10
0
2
12
9
12
1
0
0
2
2
0
12
0
8
1
19
3
0
2
20
0
0
2
0
16
0
2
1
0
2
9
0
1
0
2
0
3
0
3
11
1
14
9
75
0
46
0
0
1
1
0
0
0
27
4
12
1
4
1
0
1
0
17
0
2
11
0
0
5
0
1
0
0
3
8
5
0
21
41
0
0
5
4
5
11
1
0
1
1
0
2
1
0
4
1
0
3
1
0
0
0
0
0
0
1
28
0
1
0
2
0
27
0
6
11
0
21
0
0
3
1
0
0
12
5
0
0
4
2
0
0
0
0
0
0
0
0
0
3
2
2
0
0
1
1
6
0
6
0
0
5
1
0
0
0
0
3
1
0
0
2
1
2
0
0
0
0
4
10
9
0
0
12
0
0
3
4
0
0
4
0
0
5
0
0
0
4
3
2
9
0
3
0
0
0
1
9
0
3
0
7
60
3
7
